"","pval","cil","ciu"
"1",0,-0.0567874060474505,-0.0252544466274423
"2",0,-0.0567874060474505,-0.0252544466274423
"3",0,-0.0567874060474505,-0.0252544466274423
"4",0,0.0186585023315022,0.0421812541712531
"5",0,0.0186585023315022,0.0421812541712531
